"","id_men","id_pers","id_depl","heuredep","mindep","heurearr","minarr","D12","motifor","NB_velo","VP_DISPO","duree","motifor1","deptime","arrtime","midtime","heuremid","nb_veh","cluster","rhour"
"10371",134107,134107001,1341070015,19,15,19,25,1996,1,1,1,10,"DOM",2024-02-01 19:15:00,2024-02-01 19:25:00,2024-02-01 19:20:00,19,2,"1",0
"10372",134107,134107001,1341070016,22,0,22,8,1996,51,1,1,8,"LEI",2024-02-01 22:00:00,2024-02-01 22:08:00,2024-02-01 22:04:00,22,2,"1",0
"10373",134110,134110001,1341100011,8,30,8,35,545,1,0,1,5,"DOM",2024-02-01 08:30:00,2024-02-01 08:35:00,2024-02-01 08:32:30,8,1,"3",1
"10374",134110,134110001,1341100012,8,50,9,0,579,42,0,1,10,"SHO",2024-02-01 08:50:00,2024-02-01 09:00:00,2024-02-01 08:55:00,8,1,"3",1
"10375",134112,134112001,1341120011,6,45,7,5,7262,1,4,2,20,"DOM",2024-02-01 06:45:00,2024-02-01 07:05:00,2024-02-01 06:55:00,6,6,"2",0
"10376",134112,134112001,1341120012,8,45,9,20,4660,12,4,2,35,"TRA",2024-02-01 08:45:00,2024-02-01 09:20:00,2024-02-01 09:02:30,9,6,"2",1
"10377",134112,134112001,1341120013,18,0,18,35,4660,11,4,2,35,"DOM",2024-02-01 18:00:00,2024-02-01 18:35:00,2024-02-01 18:17:30,18,6,"2",1
"10378",134112,134112001,1341120014,19,30,19,45,7262,12,4,2,15,"TRA",2024-02-01 19:30:00,2024-02-01 19:45:00,2024-02-01 19:37:30,19,6,"2",0
"10379",134112,134112002,1341120021,7,20,7,40,4099,1,4,2,20,"DOM",2024-02-01 07:20:00,2024-02-01 07:40:00,2024-02-01 07:30:00,7,6,"2",1
"10380",134112,134112002,1341120022,7,40,8,0,2880,63,4,2,20,"ACC",2024-02-01 07:40:00,2024-02-01 08:00:00,2024-02-01 07:50:00,7,6,"2",1
"10381",134112,134112002,1341120023,17,30,18,0,6556,11,4,2,30,"DOM",2024-02-01 17:30:00,2024-02-01 18:00:00,2024-02-01 17:45:00,17,6,"2",1
"10382",134112,134112002,1341120024,18,15,18,20,545,33,4,2,5,"SHO",2024-02-01 18:15:00,2024-02-01 18:20:00,2024-02-01 18:17:30,18,6,"2",1
"10383",134112,134112003,1341120031,9,0,10,0,8245,1,4,2,60,"DOM",2024-02-01 09:00:00,2024-02-01 10:00:00,2024-02-01 09:30:00,9,6,"2",1
"10384",134112,134112003,1341120031,9,0,10,0,8245,1,4,2,60,"DOM",2024-02-01 09:00:00,2024-02-01 10:00:00,2024-02-01 09:30:00,9,6,"2",1
"10385",134112,134112003,1341120032,17,30,18,40,8245,25,4,2,70,"UNI",2024-02-01 17:30:00,2024-02-01 18:40:00,2024-02-01 18:05:00,18,6,"2",1
"10386",134112,134112003,1341120032,17,30,18,40,8245,25,4,2,70,"UNI",2024-02-01 17:30:00,2024-02-01 18:40:00,2024-02-01 18:05:00,18,6,"2",1
"10387",134112,134112004,1341120041,7,20,7,40,4099,1,4,2,20,"DOM",2024-02-01 07:20:00,2024-02-01 07:40:00,2024-02-01 07:30:00,7,6,"2",1
"10388",134112,134112004,1341120042,16,30,17,0,4099,24,4,2,30,"LYC",2024-02-01 16:30:00,2024-02-01 17:00:00,2024-02-01 16:45:00,16,6,"2",1
"10389",134114,134114001,1341140011,7,30,7,40,4099,1,4,2,10,"DOM",2024-02-01 07:30:00,2024-02-01 07:40:00,2024-02-01 07:35:00,7,6,"2",1
"10390",134114,134114001,1341140012,8,55,9,0,1634,11,4,2,5,"DOM",2024-02-01 08:55:00,2024-02-01 09:00:00,2024-02-01 08:57:30,8,6,"2",1
"10391",134114,134114001,1341140013,10,0,10,10,3936,12,4,2,10,"TRA",2024-02-01 10:00:00,2024-02-01 10:10:00,2024-02-01 10:05:00,10,6,"2",0
"10392",134114,134114001,1341140014,12,5,12,30,5714,12,4,2,25,"TRA",2024-02-01 12:05:00,2024-02-01 12:30:00,2024-02-01 12:17:30,12,6,"2",0
"10393",134114,134114001,1341140015,13,0,13,20,3202,1,4,2,20,"DOM",2024-02-01 13:00:00,2024-02-01 13:20:00,2024-02-01 13:10:00,13,6,"2",0
"10394",134114,134114001,1341140016,14,0,14,30,10034,12,4,2,30,"TRA",2024-02-01 14:00:00,2024-02-01 14:30:00,2024-02-01 14:15:00,14,6,"2",0
"10395",134114,134114001,1341140017,16,35,17,15,8332,12,4,2,40,"TRA",2024-02-01 16:35:00,2024-02-01 17:15:00,2024-02-01 16:55:00,16,6,"2",1
"10396",134114,134114001,1341140018,17,45,18,0,1302,11,4,2,15,"DOM",2024-02-01 17:45:00,2024-02-01 18:00:00,2024-02-01 17:52:30,17,6,"2",1
"10397",134114,134114001,1341140019,18,0,18,15,3072,63,4,2,15,"ACC",2024-02-01 18:00:00,2024-02-01 18:15:00,2024-02-01 18:07:30,18,6,"2",1
"10398",134114,134114002,1341140021,8,0,8,15,4099,1,4,2,15,"DOM",2024-02-01 08:00:00,2024-02-01 08:15:00,2024-02-01 08:07:30,8,6,"2",1
"10399",134114,134114002,1341140022,12,15,12,25,4099,11,4,2,10,"DOM",2024-02-01 12:15:00,2024-02-01 12:25:00,2024-02-01 12:20:00,12,6,"2",0
"10400",134114,134114002,1341140023,14,30,14,35,3072,1,4,2,5,"DOM",2024-02-01 14:30:00,2024-02-01 14:35:00,2024-02-01 14:32:30,14,6,"2",0
"10401",134114,134114002,1341140024,14,45,14,55,4183,62,4,2,10,"ACC",2024-02-01 14:45:00,2024-02-01 14:55:00,2024-02-01 14:50:00,14,6,"2",0
"10402",134114,134114002,1341140025,16,25,16,30,290,32,4,2,5,"SHO",2024-02-01 16:25:00,2024-02-01 16:30:00,2024-02-01 16:27:30,16,6,"2",1
"10403",134114,134114002,1341140026,17,15,17,40,3109,53,4,2,25,"LEI",2024-02-01 17:15:00,2024-02-01 17:40:00,2024-02-01 17:27:30,17,6,"2",1
"10404",134114,134114002,1341140027,17,45,18,0,1302,62,4,2,15,"ACC",2024-02-01 17:45:00,2024-02-01 18:00:00,2024-02-01 17:52:30,17,6,"2",1
"10405",134114,134114002,1341140028,18,0,18,15,3072,63,4,2,15,"ACC",2024-02-01 18:00:00,2024-02-01 18:15:00,2024-02-01 18:07:30,18,6,"2",1
"10406",134121,134121001,1341210011,15,15,15,25,1996,1,5,2,10,"DOM",2024-02-01 15:15:00,2024-02-01 15:25:00,2024-02-01 15:20:00,15,7,"2",0
"10407",134121,134121001,1341210012,16,10,16,40,7683,61,5,2,30,"ACC",2024-02-01 16:10:00,2024-02-01 16:40:00,2024-02-01 16:25:00,16,7,"2",1
"10408",134121,134121001,1341210013,17,0,17,10,1857,32,5,2,10,"SHO",2024-02-01 17:00:00,2024-02-01 17:10:00,2024-02-01 17:05:00,17,7,"2",1
"10409",134121,134121001,1341210014,18,0,18,35,9781,54,5,2,35,"LEI",2024-02-01 18:00:00,2024-02-01 18:35:00,2024-02-01 18:17:30,18,7,"2",1
"10410",134121,134121002,1341210021,7,5,7,50,6935,1,5,2,45,"DOM",2024-02-01 07:05:00,2024-02-01 07:50:00,2024-02-01 07:27:30,7,7,"2",1
"10411",134121,134121002,1341210021,7,5,7,50,6935,1,5,2,45,"DOM",2024-02-01 07:05:00,2024-02-01 07:50:00,2024-02-01 07:27:30,7,7,"2",1
"10412",134121,134121002,1341210022,12,0,13,20,6935,11,5,2,80,"DOM",2024-02-01 12:00:00,2024-02-01 13:20:00,2024-02-01 12:40:00,12,7,"2",0
"10413",134121,134121002,1341210022,12,0,13,20,6935,11,5,2,80,"DOM",2024-02-01 12:00:00,2024-02-01 13:20:00,2024-02-01 12:40:00,12,7,"2",0
"10414",134121,134121002,1341210023,15,15,15,25,1996,1,5,2,10,"DOM",2024-02-01 15:15:00,2024-02-01 15:25:00,2024-02-01 15:20:00,15,7,"2",0
"10415",134121,134121002,1341210024,16,10,16,40,7683,41,5,2,30,"SHO",2024-02-01 16:10:00,2024-02-01 16:40:00,2024-02-01 16:25:00,16,7,"2",1
"10416",134121,134121002,1341210025,17,0,17,10,1857,32,5,2,10,"SHO",2024-02-01 17:00:00,2024-02-01 17:10:00,2024-02-01 17:05:00,17,7,"2",1
"10417",134121,134121002,1341210026,18,0,18,35,9781,54,5,2,35,"LEI",2024-02-01 18:00:00,2024-02-01 18:35:00,2024-02-01 18:17:30,18,7,"2",1
"10418",134121,134121003,1341210031,6,40,6,50,3345,1,5,2,10,"DOM",2024-02-01 06:40:00,2024-02-01 06:50:00,2024-02-01 06:45:00,6,7,"2",0
"10419",134121,134121003,1341210032,7,0,7,20,2895,11,5,2,20,"DOM",2024-02-01 07:00:00,2024-02-01 07:20:00,2024-02-01 07:10:00,7,7,"2",1
"10420",134121,134121003,1341210033,17,0,17,25,6108,12,5,2,25,"TRA",2024-02-01 17:00:00,2024-02-01 17:25:00,2024-02-01 17:12:30,17,7,"2",1
"10421",134124,134124001,1341240011,8,30,8,40,1372,1,0,0,10,"DOM",2024-02-01 08:30:00,2024-02-01 08:40:00,2024-02-01 08:35:00,8,0,"3",1
"10422",134124,134124001,1341240012,9,15,9,25,1372,32,0,0,10,"SHO",2024-02-01 09:15:00,2024-02-01 09:25:00,2024-02-01 09:20:00,9,0,"3",1
"10423",134124,134124001,1341240013,14,0,14,45,2609,1,0,0,45,"DOM",2024-02-01 14:00:00,2024-02-01 14:45:00,2024-02-01 14:22:30,14,0,"3",0
"10424",134124,134124001,1341240014,14,45,15,30,2609,52,0,0,45,"LEI",2024-02-01 14:45:00,2024-02-01 15:30:00,2024-02-01 15:07:30,15,0,"3",0
"10425",135002,135002001,1350020011,9,0,9,20,7090,1,4,2,20,"DOM",2024-02-01 09:00:00,2024-02-01 09:20:00,2024-02-01 09:10:00,9,6,"2",1
"10426",135002,135002001,1350020012,9,20,9,30,838,63,4,2,10,"ACC",2024-02-01 09:20:00,2024-02-01 09:30:00,2024-02-01 09:25:00,9,6,"2",1
"10427",135002,135002001,1350020013,11,0,11,30,1526,12,4,2,30,"TRA",2024-02-01 11:00:00,2024-02-01 11:30:00,2024-02-01 11:15:00,11,6,"2",0
"10428",135002,135002001,1350020014,13,0,13,10,164,11,4,2,10,"DOM",2024-02-01 13:00:00,2024-02-01 13:10:00,2024-02-01 13:05:00,13,6,"2",0
"10429",135002,135002001,1350020015,14,45,14,50,164,53,4,2,5,"LEI",2024-02-01 14:45:00,2024-02-01 14:50:00,2024-02-01 14:47:30,14,6,"2",0
"10430",135002,135002001,1350020016,16,50,17,0,1456,11,4,2,10,"DOM",2024-02-01 16:50:00,2024-02-01 17:00:00,2024-02-01 16:55:00,16,6,"2",1
"10431",135002,135002001,1350020017,17,0,17,35,7090,62,4,2,35,"ACC",2024-02-01 17:00:00,2024-02-01 17:35:00,2024-02-01 17:17:30,17,6,"2",1
"10432",135002,135002001,1350020018,20,0,20,10,11695,1,4,2,10,"DOM",2024-02-01 20:00:00,2024-02-01 20:10:00,2024-02-01 20:05:00,20,6,"2",0
"10433",135002,135002001,1350020019,22,0,22,10,11695,51,4,2,10,"LEI",2024-02-01 22:00:00,2024-02-01 22:10:00,2024-02-01 22:05:00,22,6,"2",0
"10434",135002,135002002,1350020021,10,0,10,10,5470,1,4,2,10,"DOM",2024-02-01 10:00:00,2024-02-01 10:10:00,2024-02-01 10:05:00,10,6,"2",0
"10435",135002,135002002,1350020022,11,0,11,5,290,54,4,2,5,"LEI",2024-02-01 11:00:00,2024-02-01 11:05:00,2024-02-01 11:02:30,11,6,"2",0
"10436",135002,135002002,1350020023,13,0,13,20,5470,51,4,2,20,"LEI",2024-02-01 13:00:00,2024-02-01 13:20:00,2024-02-01 13:10:00,13,6,"2",0
"10437",135002,135002002,1350020024,15,0,15,15,1095,1,4,2,15,"DOM",2024-02-01 15:00:00,2024-02-01 15:15:00,2024-02-01 15:07:30,15,6,"2",0
"10438",135002,135002002,1350020025,15,45,15,55,373,33,4,2,10,"SHO",2024-02-01 15:45:00,2024-02-01 15:55:00,2024-02-01 15:50:00,15,6,"2",0
"10439",135002,135002002,1350020026,17,0,17,20,1095,32,4,2,20,"SHO",2024-02-01 17:00:00,2024-02-01 17:20:00,2024-02-01 17:10:00,17,6,"2",1
"10440",135002,135002003,1350020031,9,0,9,20,7090,1,4,2,20,"DOM",2024-02-01 09:00:00,2024-02-01 09:20:00,2024-02-01 09:10:00,9,6,"2",1
"10441",135002,135002003,1350020032,12,30,12,45,870,24,4,2,15,"LYC",2024-02-01 12:30:00,2024-02-01 12:45:00,2024-02-01 12:37:30,12,6,"2",0
"10442",135002,135002003,1350020033,12,55,13,43,2783,33,4,2,48,"SHO",2024-02-01 12:55:00,2024-02-01 13:43:00,2024-02-01 13:19:00,13,6,"2",0
"10443",135002,135002003,1350020034,13,43,14,30,2724,52,4,2,47,"LEI",2024-02-01 13:43:00,2024-02-01 14:30:00,2024-02-01 14:06:30,14,6,"2",0
"10444",135002,135002003,1350020035,17,0,17,35,7090,24,4,2,35,"LYC",2024-02-01 17:00:00,2024-02-01 17:35:00,2024-02-01 17:17:30,17,6,"2",1
"10445",135002,135002004,1350020041,9,0,9,20,7090,1,4,2,20,"DOM",2024-02-01 09:00:00,2024-02-01 09:20:00,2024-02-01 09:10:00,9,6,"2",1
"10446",135002,135002004,1350020042,12,30,12,45,870,24,4,2,15,"LYC",2024-02-01 12:30:00,2024-02-01 12:45:00,2024-02-01 12:37:30,12,6,"2",0
"10447",135002,135002004,1350020043,12,55,13,43,2783,33,4,2,48,"SHO",2024-02-01 12:55:00,2024-02-01 13:43:00,2024-02-01 13:19:00,13,6,"2",0
"10448",135002,135002004,1350020044,13,43,14,30,2724,52,4,2,47,"LEI",2024-02-01 13:43:00,2024-02-01 14:30:00,2024-02-01 14:06:30,14,6,"2",0
"10449",135002,135002004,1350020045,17,0,17,35,7090,24,4,2,35,"LYC",2024-02-01 17:00:00,2024-02-01 17:35:00,2024-02-01 17:17:30,17,6,"2",1
"10450",135006,135006001,1350060011,8,0,8,30,8486,1,4,1,30,"DOM",2024-02-01 08:00:00,2024-02-01 08:30:00,2024-02-01 08:15:00,8,5,"2",1
"10451",135006,135006001,1350060012,17,0,17,30,8486,11,4,1,30,"DOM",2024-02-01 17:00:00,2024-02-01 17:30:00,2024-02-01 17:15:00,17,5,"2",1
"10452",135006,135006002,1350060021,8,0,9,20,11665,1,4,1,80,"DOM",2024-02-01 08:00:00,2024-02-01 09:20:00,2024-02-01 08:40:00,8,5,"2",1
"10453",135006,135006002,1350060021,8,0,9,20,11665,1,4,1,80,"DOM",2024-02-01 08:00:00,2024-02-01 09:20:00,2024-02-01 08:40:00,8,5,"2",1
"10454",135006,135006002,1350060022,12,0,12,10,2319,24,4,1,10,"LYC",2024-02-01 12:00:00,2024-02-01 12:10:00,2024-02-01 12:05:00,12,5,"2",0
"10455",135006,135006002,1350060023,12,25,12,35,2319,33,4,1,10,"SHO",2024-02-01 12:25:00,2024-02-01 12:35:00,2024-02-01 12:30:00,12,5,"2",0
"10456",135006,135006002,1350060024,17,30,18,20,11665,24,4,1,50,"LYC",2024-02-01 17:30:00,2024-02-01 18:20:00,2024-02-01 17:55:00,17,5,"2",1
"10457",135006,135006002,1350060024,17,30,18,20,11665,24,4,1,50,"LYC",2024-02-01 17:30:00,2024-02-01 18:20:00,2024-02-01 17:55:00,17,5,"2",1
"10458",135006,135006002,1350060025,20,0,20,20,1159,1,4,1,20,"DOM",2024-02-01 20:00:00,2024-02-01 20:20:00,2024-02-01 20:10:00,20,5,"2",0
"10459",135006,135006002,1350060026,22,0,22,20,1159,54,4,1,20,"LEI",2024-02-01 22:00:00,2024-02-01 22:20:00,2024-02-01 22:10:00,22,5,"2",0
"10460",135007,135007001,1350070011,14,20,14,30,484,1,0,1,10,"DOM",2024-02-01 14:20:00,2024-02-01 14:30:00,2024-02-01 14:25:00,14,1,"3",0
"10461",135007,135007001,1350070012,16,0,16,15,1286,12,0,1,15,"TRA",2024-02-01 16:00:00,2024-02-01 16:15:00,2024-02-01 16:07:30,16,1,"3",1
"10462",135007,135007001,1350070013,18,0,18,5,290,12,0,1,5,"TRA",2024-02-01 18:00:00,2024-02-01 18:05:00,2024-02-01 18:02:30,18,1,"3",1
"10463",135007,135007001,1350070014,18,5,18,15,1855,12,0,1,10,"TRA",2024-02-01 18:05:00,2024-02-01 18:15:00,2024-02-01 18:10:00,18,1,"3",1
"10464",135007,135007001,1350070015,19,0,19,15,2079,33,0,1,15,"SHO",2024-02-01 19:00:00,2024-02-01 19:15:00,2024-02-01 19:07:30,19,1,"3",0
"10465",135011,135011001,1350110011,7,0,7,15,6441,1,3,2,15,"DOM",2024-02-01 07:00:00,2024-02-01 07:15:00,2024-02-01 07:07:30,7,5,"2",1
"10466",135011,135011001,1350110012,11,20,11,40,7855,11,3,2,20,"DOM",2024-02-01 11:20:00,2024-02-01 11:40:00,2024-02-01 11:30:00,11,5,"2",0
"10467",135011,135011001,1350110013,13,40,14,0,7855,12,3,2,20,"TRA",2024-02-01 13:40:00,2024-02-01 14:00:00,2024-02-01 13:50:00,13,5,"2",0
"10468",135011,135011001,1350110014,18,30,18,45,6441,11,3,2,15,"DOM",2024-02-01 18:30:00,2024-02-01 18:45:00,2024-02-01 18:37:30,18,5,"2",1
"10469",135011,135011001,1350110015,19,40,20,0,5373,1,3,2,20,"DOM",2024-02-01 19:40:00,2024-02-01 20:00:00,2024-02-01 19:50:00,19,5,"2",0
"10470",135011,135011001,1350110016,21,15,21,30,5373,51,3,2,15,"LEI",2024-02-01 21:15:00,2024-02-01 21:30:00,2024-02-01 21:22:30,21,5,"2",0
"10471",135011,135011002,1350110021,8,30,8,55,10322,1,3,2,25,"DOM",2024-02-01 08:30:00,2024-02-01 08:55:00,2024-02-01 08:42:30,8,5,"2",1
"10472",135011,135011002,1350110022,17,0,17,20,10322,11,3,2,20,"DOM",2024-02-01 17:00:00,2024-02-01 17:20:00,2024-02-01 17:10:00,17,5,"2",1
"10473",135012,135012001,1350120011,8,0,8,45,7402,1,2,1,45,"DOM",2024-02-01 08:00:00,2024-02-01 08:45:00,2024-02-01 08:22:30,8,3,"1",1
"10474",135012,135012001,1350120012,12,30,12,40,579,11,2,1,10,"DOM",2024-02-01 12:30:00,2024-02-01 12:40:00,2024-02-01 12:35:00,12,3,"1",0
"10475",135012,135012001,1350120013,13,30,13,40,579,53,2,1,10,"LEI",2024-02-01 13:30:00,2024-02-01 13:40:00,2024-02-01 13:35:00,13,3,"1",0
"10476",135012,135012001,1350120014,21,45,22,0,7402,11,2,1,15,"DOM",2024-02-01 21:45:00,2024-02-01 22:00:00,2024-02-01 21:52:30,21,3,"1",0
"10477",135012,135012002,1350120021,7,45,8,15,6835,1,2,1,30,"DOM",2024-02-01 07:45:00,2024-02-01 08:15:00,2024-02-01 08:00:00,8,3,"1",1
"10478",135012,135012002,1350120022,17,30,18,0,6835,11,2,1,30,"DOM",2024-02-01 17:30:00,2024-02-01 18:00:00,2024-02-01 17:45:00,17,3,"1",1
"10479",135012,135012002,1350120023,18,30,18,40,1095,1,2,1,10,"DOM",2024-02-01 18:30:00,2024-02-01 18:40:00,2024-02-01 18:35:00,18,3,"1",1
"10480",135012,135012002,1350120024,19,15,19,30,1095,33,2,1,15,"SHO",2024-02-01 19:15:00,2024-02-01 19:30:00,2024-02-01 19:22:30,19,3,"1",0
"10481",135014,135014001,1350140011,8,15,8,25,484,1,3,3,10,"DOM",2024-02-01 08:15:00,2024-02-01 08:25:00,2024-02-01 08:20:00,8,6,"2",1
"10482",135014,135014001,1350140012,9,15,9,20,484,11,3,3,5,"DOM",2024-02-01 09:15:00,2024-02-01 09:20:00,2024-02-01 09:17:30,9,6,"2",1
"10483",135014,135014001,1350140013,9,50,10,0,1095,12,3,3,10,"TRA",2024-02-01 09:50:00,2024-02-01 10:00:00,2024-02-01 09:55:00,9,6,"2",1
"10484",135014,135014001,1350140014,10,10,10,15,373,33,3,3,5,"SHO",2024-02-01 10:10:00,2024-02-01 10:15:00,2024-02-01 10:12:30,10,6,"2",0
"10485",135014,135014001,1350140015,10,20,10,30,1095,33,3,3,10,"SHO",2024-02-01 10:20:00,2024-02-01 10:30:00,2024-02-01 10:25:00,10,6,"2",0
"10486",135014,135014001,1350140016,11,30,11,35,484,11,3,3,5,"DOM",2024-02-01 11:30:00,2024-02-01 11:35:00,2024-02-01 11:32:30,11,6,"2",0
"10487",135014,135014001,1350140017,11,40,11,50,2991,62,3,3,10,"ACC",2024-02-01 11:40:00,2024-02-01 11:50:00,2024-02-01 11:45:00,11,6,"2",0
"10488",135014,135014001,1350140018,13,0,13,5,2991,51,3,3,5,"LEI",2024-02-01 13:00:00,2024-02-01 13:05:00,2024-02-01 13:02:30,13,6,"2",0
"10489",135014,135014001,1350140019,14,15,14,30,3688,54,3,3,15,"LEI",2024-02-01 14:15:00,2024-02-01 14:30:00,2024-02-01 14:22:30,14,6,"2",0
"10490",135014,135014001,1350140020,15,0,15,5,3688,12,3,3,5,"TRA",2024-02-01 15:00:00,2024-02-01 15:05:00,2024-02-01 15:02:30,15,6,"2",0
"10491",135014,135014001,1350140021,15,50,16,0,484,11,3,3,10,"DOM",2024-02-01 15:50:00,2024-02-01 16:00:00,2024-02-01 15:55:00,15,6,"2",0
"10492",135014,135014002,1350140021,7,5,7,55,8163,1,3,3,50,"DOM",2024-02-01 07:05:00,2024-02-01 07:55:00,2024-02-01 07:30:00,7,6,"2",1
"10493",135014,135014002,1350140022,9,30,9,45,1984,25,3,3,15,"UNI",2024-02-01 09:30:00,2024-02-01 09:45:00,2024-02-01 09:37:30,9,6,"2",1
"10494",135014,135014002,1350140023,10,45,11,15,4075,33,3,3,30,"SHO",2024-02-01 10:45:00,2024-02-01 11:15:00,2024-02-01 11:00:00,11,6,"2",0
"10495",135014,135014002,1350140024,13,0,13,5,2991,51,3,3,5,"LEI",2024-02-01 13:00:00,2024-02-01 13:05:00,2024-02-01 13:02:30,13,6,"2",0
"10496",135014,135014002,1350140025,14,15,14,25,1095,53,3,3,10,"LEI",2024-02-01 14:15:00,2024-02-01 14:25:00,2024-02-01 14:20:00,14,6,"2",0
"10497",135014,135014002,1350140026,14,50,15,0,1095,32,3,3,10,"SHO",2024-02-01 14:50:00,2024-02-01 15:00:00,2024-02-01 14:55:00,14,6,"2",0
"10498",135014,135014002,1350140027,18,0,18,10,1286,1,3,3,10,"DOM",2024-02-01 18:00:00,2024-02-01 18:10:00,2024-02-01 18:05:00,18,6,"2",1
"10499",135014,135014002,1350140028,20,10,20,20,1286,51,3,3,10,"LEI",2024-02-01 20:10:00,2024-02-01 20:20:00,2024-02-01 20:15:00,20,6,"2",0
"10500",135015,135015001,1350150011,6,0,6,30,23238,1,2,3,30,"DOM",2024-02-01 06:00:00,2024-02-01 06:30:00,2024-02-01 06:15:00,6,5,"2",0
"10501",135015,135015001,1350150012,6,45,7,15,23238,11,2,3,30,"DOM",2024-02-01 06:45:00,2024-02-01 07:15:00,2024-02-01 07:00:00,7,5,"2",1
"10502",135015,135015001,1350150013,16,0,16,30,23238,12,2,3,30,"TRA",2024-02-01 16:00:00,2024-02-01 16:30:00,2024-02-01 16:15:00,16,5,"2",1
"10503",135015,135015001,1350150014,16,30,17,0,23238,11,2,3,30,"DOM",2024-02-01 16:30:00,2024-02-01 17:00:00,2024-02-01 16:45:00,16,5,"2",1
"10504",135015,135015001,1350150015,17,30,18,0,17738,1,2,3,30,"DOM",2024-02-01 17:30:00,2024-02-01 18:00:00,2024-02-01 17:45:00,17,5,"2",1
"10505",135015,135015001,1350150016,18,30,19,0,17738,62,2,3,30,"ACC",2024-02-01 18:30:00,2024-02-01 19:00:00,2024-02-01 18:45:00,18,5,"2",1
"10506",135015,135015002,1350150021,7,20,7,45,6515,1,2,3,25,"DOM",2024-02-01 07:20:00,2024-02-01 07:45:00,2024-02-01 07:32:30,7,5,"2",1
"10507",135015,135015002,1350150022,20,0,20,15,6515,11,2,3,15,"DOM",2024-02-01 20:00:00,2024-02-01 20:15:00,2024-02-01 20:07:30,20,5,"2",0
"10508",135017,135017001,1350170011,8,50,8,55,484,1,3,2,5,"DOM",2024-02-01 08:50:00,2024-02-01 08:55:00,2024-02-01 08:52:30,8,5,"2",1
"10509",135017,135017001,1350170012,9,5,9,15,484,33,3,2,10,"SHO",2024-02-01 09:05:00,2024-02-01 09:15:00,2024-02-01 09:10:00,9,5,"2",1
"10510",135017,135017001,1350170013,9,30,9,55,19657,11,3,2,25,"DOM",2024-02-01 09:30:00,2024-02-01 09:55:00,2024-02-01 09:42:30,9,5,"2",1
"10511",135017,135017001,1350170014,10,30,10,50,10418,12,3,2,20,"TRA",2024-02-01 10:30:00,2024-02-01 10:50:00,2024-02-01 10:40:00,10,5,"2",0
"10512",135017,135017001,1350170015,15,15,16,0,21997,12,3,2,45,"TRA",2024-02-01 15:15:00,2024-02-01 16:00:00,2024-02-01 15:37:30,15,5,"2",0
"10513",135017,135017001,1350170016,16,5,16,15,2409,11,3,2,10,"DOM",2024-02-01 16:05:00,2024-02-01 16:15:00,2024-02-01 16:10:00,16,5,"2",1
"10514",135017,135017001,1350170017,16,20,16,30,2409,33,3,2,10,"SHO",2024-02-01 16:20:00,2024-02-01 16:30:00,2024-02-01 16:25:00,16,5,"2",1
"10515",135017,135017002,1350170021,7,45,8,45,3202,1,3,2,60,"DOM",2024-02-01 07:45:00,2024-02-01 08:45:00,2024-02-01 08:15:00,8,5,"2",1
"10516",135017,135017002,1350170021,7,45,8,45,3202,1,3,2,60,"DOM",2024-02-01 07:45:00,2024-02-01 08:45:00,2024-02-01 08:15:00,8,5,"2",1
"10517",135017,135017002,1350170021,7,45,8,45,3202,1,3,2,60,"DOM",2024-02-01 07:45:00,2024-02-01 08:45:00,2024-02-01 08:15:00,8,5,"2",1
"10518",135017,135017002,1350170022,11,30,11,50,1861,12,3,2,20,"TRA",2024-02-01 11:30:00,2024-02-01 11:50:00,2024-02-01 11:40:00,11,5,"2",0
"10519",135017,135017002,1350170023,17,30,18,15,4887,11,3,2,45,"DOM",2024-02-01 17:30:00,2024-02-01 18:15:00,2024-02-01 17:52:30,17,5,"2",1
"10520",135017,135017002,1350170023,17,30,18,15,4887,11,3,2,45,"DOM",2024-02-01 17:30:00,2024-02-01 18:15:00,2024-02-01 17:52:30,17,5,"2",1
"10521",135017,135017003,1350170031,16,45,17,53,6431,1,3,2,68,"DOM",2024-02-01 16:45:00,2024-02-01 17:53:00,2024-02-01 17:19:00,17,5,"2",1
"10522",135017,135017003,1350170032,17,53,19,0,6431,52,3,2,67,"LEI",2024-02-01 17:53:00,2024-02-01 19:00:00,2024-02-01 18:26:30,18,5,"2",1
"10523",135018,135018001,1350180011,4,0,4,5,484,1,2,2,5,"DOM",2024-02-01 04:00:00,2024-02-01 04:05:00,2024-02-01 04:02:30,4,4,"1",0
"10524",135018,135018001,1350180012,4,15,4,25,6431,12,2,2,10,"TRA",2024-02-01 04:15:00,2024-02-01 04:25:00,2024-02-01 04:20:00,4,4,"1",0
"10525",135018,135018001,1350180013,5,0,5,15,3948,11,2,2,15,"DOM",2024-02-01 05:00:00,2024-02-01 05:15:00,2024-02-01 05:07:30,5,4,"1",0
"10526",135018,135018001,1350180014,8,0,8,25,5438,12,2,2,25,"TRA",2024-02-01 08:00:00,2024-02-01 08:25:00,2024-02-01 08:12:30,8,4,"1",1
"10527",135018,135018001,1350180015,10,0,10,10,887,12,2,2,10,"TRA",2024-02-01 10:00:00,2024-02-01 10:10:00,2024-02-01 10:05:00,10,4,"1",0
"10528",135018,135018001,1350180016,11,30,13,22,26618,1,2,2,112,"DOM",2024-02-01 11:30:00,2024-02-01 13:22:00,2024-02-01 12:26:00,12,4,"1",0
